timestamp,operation_type,consistency_level,request_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,error_count,success_count,error_rate_percent,data_transferred_mb,is_peak_hour,hour_of_day
2024-01-07 00:00:00,GET,STRONG,644,4.224224869574044,11.845870602375296,16.151256509674116,0,644,0.04333935394678658,47.651748590178975,False,0
2024-01-07 00:00:00,GET,QUORUM,1074,3.1769963295041053,10.749359060591543,10.587019212661856,0,1074,0.0317061798940601,95.17886914030649,False,0
2024-01-07 00:00:00,GET,EVENTUAL,429,0.9191124969362214,2.1153016200777417,3.5553782680351484,0,429,0.03071970352782501,9.404684032957217,False,0
2024-01-07 00:00:00,PUT,STRONG,138,8.135733370384942,29.246504662169407,29.56759690448974,0,138,0.08164673654209262,7.477480166180348,False,0
2024-01-07 00:00:00,PUT,QUORUM,231,5.925763105834598,22.323465133414498,31.8542549825626,0,231,0.011824009763696,20.614664976297902,False,0
2024-01-07 00:00:00,PUT,EVENTUAL,92,1.9355708930599003,5.277260898655538,10.721437191469857,0,92,0.07721234226619772,2.8800674799865202,False,0
2024-01-07 00:00:00,DELETE,STRONG,30,6.5764912556528,21.923077556228204,35.08540419927552,0,30,0.07137082704903208,2.4937699659807286,False,0
2024-01-07 00:00:00,DELETE,QUORUM,50,3.4136147383966144,8.222050397178041,12.93898483794112,0,50,0.012437419789892205,2.132215580273596,False,0
2024-01-07 00:00:00,DELETE,EVENTUAL,20,1.2739386634558607,4.802681398851048,5.890606248939232,0,20,0.07841840554837654,1.0316218202518639,False,0
2024-01-07 00:00:00,SCAN,STRONG,13,40.56338784261712,109.35723511442808,161.84689592909538,0,13,0.04224697654004944,0.7245706609586094,False,0
2024-01-07 00:00:00,SCAN,QUORUM,23,24.716104526642734,82.08214656474244,111.59807677892556,0,23,0.07628231211171882,1.1850129289272722,False,0
2024-01-07 00:00:00,SCAN,EVENTUAL,9,8.16347208230239,16.73030319167478,47.67457119103624,0,9,0.0595766606027592,0.281245448036139,False,0
2024-01-07 00:00:00,INCR,STRONG,63,6.727070435465787,16.606855440605592,33.12068090750775,0,63,0.05233147060172482,5.709717409209012,False,0
2024-01-07 00:00:00,INCR,QUORUM,106,3.484688422748136,10.952204192608171,10.951450132700243,0,106,0.06181536024476118,5.587720152629943,False,0
2024-01-07 00:00:00,INCR,EVENTUAL,42,1.736343447092505,3.531131838078609,6.935977470516804,0,42,0.039615280882521434,2.590205548960972,False,0
2024-01-07 01:00:00,GET,STRONG,570,5.669795462534228,16.24710512699572,17.034310362006664,0,570,0.016040757214936325,42.263476947099846,False,1
2024-01-07 01:00:00,GET,QUORUM,950,2.5086608691008543,6.200257646977343,12.73272342240627,0,950,0.055324800892227244,81.48184567128395,False,1
2024-01-07 01:00:00,GET,EVENTUAL,380,0.8767929435963714,2.337271867685291,3.1220985128297896,0,380,0.06690242680127001,23.353843647093186,False,1
2024-01-07 01:00:00,PUT,STRONG,128,6.774230877664544,13.585069405355728,20.897259146473818,0,128,0.06410304907192975,5.776808649133622,False,1
2024-01-07 01:00:00,PUT,QUORUM,213,5.663920318376125,19.21192122066001,17.061069485955098,0,213,0.052354568116212294,13.499630341661792,False,1
2024-01-07 01:00:00,PUT,EVENTUAL,85,2.082914712026698,6.622385693316799,7.745290072151062,0,85,0.04727572587314967,1.8640864658098173,False,1
2024-01-07 01:00:00,DELETE,STRONG,25,6.505862165034257,24.540471739936606,38.29395414184307,0,25,0.09001706542038287,2.1368765751131664,False,1
2024-01-07 01:00:00,DELETE,QUORUM,43,4.174793625880298,16.10887227145993,24.765435596396614,0,43,0.042789548954708635,4.088926232850016,False,1
2024-01-07 01:00:00,DELETE,EVENTUAL,17,1.4673776937484415,4.206124339454123,7.010724411211807,0,17,0.09205731444470702,0.4979099060762193,False,1
2024-01-07 01:00:00,SCAN,STRONG,14,53.381098862333,107.52121703770688,315.6496087896118,0,14,0.021797322621886144,0.9247033279837339,False,1
2024-01-07 01:00:00,SCAN,QUORUM,23,34.34470121928478,135.96413277822634,150.5709468375347,0,23,0.033768470509788026,0.32925035462931174,False,1
2024-01-07 01:00:00,SCAN,EVENTUAL,9,9.48357658578464,24.78144427366487,54.93463635068745,0,9,0.06734160865802427,0.855705319614696,False,1
2024-01-07 01:00:00,INCR,STRONG,54,6.6983349640326075,21.981073001216142,29.725066196668383,0,54,0.0423836080004734,1.8622926347290842,False,1
2024-01-07 01:00:00,INCR,QUORUM,91,3.235928382866393,9.515781716620612,14.914634439197318,0,91,0.05224076148270991,3.822264687311494,False,1
2024-01-07 01:00:00,INCR,EVENTUAL,36,1.6147966335422457,4.4433928840540196,6.993771888824293,0,36,0.08327095257081607,1.983454881051278,False,1
2024-01-07 02:00:00,GET,STRONG,560,4.0655906328864555,11.700154784516391,15.591342365360708,0,560,0.04091028582945437,25.35291369732999,False,2
2024-01-07 02:00:00,GET,QUORUM,934,3.0796266153268337,6.444311332154383,11.582318946779095,0,934,0.049162818490181004,39.59945176756975,False,2
2024-01-07 02:00:00,GET,EVENTUAL,373,0.8435878201997338,2.1003642418889745,2.5693937017856507,0,373,0.03419415889437698,36.65428051641351,False,2
2024-01-07 02:00:00,PUT,STRONG,133,8.039232190310905,28.236411719908293,48.20256069542407,0,133,0.05985637222564472,10.959723094219402,False,2
2024-01-07 02:00:00,PUT,QUORUM,222,4.282298174913678,15.32720132572495,20.503184036558327,0,222,0.06441278754504062,8.606488477521472,False,2
2024-01-07 02:00:00,PUT,EVENTUAL,89,2.289292018833722,5.196706497825702,12.463122583360194,0,89,0.025769275929454046,2.0291077698660493,False,2
2024-01-07 02:00:00,DELETE,STRONG,27,6.437585837347835,13.095542248705195,28.071395072708093,0,27,0.06794717831815832,1.4124342495967712,False,2
2024-01-07 02:00:00,DELETE,QUORUM,46,3.589628228470617,9.548671415649071,12.357136820016066,0,46,0.04283465259424263,2.4620003150395395,False,2
2024-01-07 02:00:00,DELETE,EVENTUAL,18,1.5251253560280125,4.342559336097589,6.645554148998969,0,18,0.05116351545962884,0.3570191273370681,False,2
2024-01-07 02:00:00,SCAN,STRONG,12,47.869248631664014,185.11780985798634,191.77080940137174,0,12,0.029814849916755433,0.5179670631427897,False,2
2024-01-07 02:00:00,SCAN,QUORUM,21,35.195528864156394,136.18922577557228,154.46189841680837,0,21,0.058853037056090234,0.594024055399565,False,2
2024-01-07 02:00:00,SCAN,EVENTUAL,8,11.751050318288133,23.567482848483294,67.79292947459041,0,8,0.07422208198349896,0.6691272378314944,False,2
